CAISO 15-Minute Real-Time Locational Marginal Prices ($/megawatt) for Zones
15-minute real-time locational marginal prices for CAISO
Source: EIA collected from CAISO
UTC Timestamp (Interval Ending),Local Timestamp Pacific Time (Interval Beginning),Local Timestamp Pacific Time (Interval Ending),Local Date,Hour Number,NP-15 LMP,SP-15 LMP,ZP-26 LMP,NP-15 (Congestion),SP-15 (Congestion),ZP-26 (Congestion),NP-15 (Energy),SP-15 (Energy),ZP-26 (Energy),NP-15 (Loss),SP-15 (Loss),ZP-26 (Loss)
2020-08-16 20:15:00,2020-08-16 13:00:00,2020-08-16 13:15:00,2020-08-16,14,46.86982,24.33634,45.04073,0.0,-21.31565,0.0,47.02028,47.02028,47.02028,-0.15046,-1.36829,-1.97955
2020-08-16 20:30:00,2020-08-16 13:15:00,2020-08-16 13:30:00,2020-08-16,14,50.34968,39.31718,48.36439,0.0,-9.60794,0.0,50.51639,50.51639,50.51639,-0.1667,-1.59127,-2.152
2020-08-16 20:45:00,2020-08-16 13:30:00,2020-08-16 13:45:00,2020-08-16,14,62.52295,49.52279,59.05637,0.0,-10.09371,0.0,62.23666,62.23666,62.23666,0.28629,-2.62016,-3.18029
2020-08-16 21:00:00,2020-08-16 13:45:00,2020-08-16 14:00:00,2020-08-16,14,60.80674,57.44168,57.33898,0.0,0.0,0.0,60.41405,60.41405,60.41405,0.39269,-2.97237,-3.07508
2020-08-16 21:15:00,2020-08-16 14:00:00,2020-08-16 14:15:00,2020-08-16,15,52.13047,51.07845,50.41764,0.0,0.0,0.0,52.8653,52.8653,52.8653,-0.73483,-1.78685,-2.44766
2020-08-16 21:30:00,2020-08-16 14:15:00,2020-08-16 14:30:00,2020-08-16,15,56.37531,55.49642,54.76689,0.0,0.0,0.0,57.44376,57.44376,57.44376,-1.06845,-1.94734,-2.67688
2020-08-16 21:45:00,2020-08-16 14:30:00,2020-08-16 14:45:00,2020-08-16,15,57.88428,56.44938,55.93187,0.0,0.0,0.0,58.80756,58.80756,58.80756,-0.92328,-2.35818,-2.87569
2020-08-16 22:00:00,2020-08-16 14:45:00,2020-08-16 15:00:00,2020-08-16,15,58.02421,56.37242,55.8375,0.0,0.0,0.0,58.7825,58.7825,58.7825,-0.75829,-2.41008,-2.945
2020-08-16 22:15:00,2020-08-16 15:00:00,2020-08-16 15:15:00,2020-08-16,16,52.56216,51.61697,50.75188,0.0,0.0,0.0,53.40055,53.40055,53.40055,-0.83839,-1.78358,-2.64867
2020-08-16 22:30:00,2020-08-16 15:15:00,2020-08-16 15:30:00,2020-08-16,16,55.24798,54.10469,53.2248,0.0,0.0,0.0,56.04381,56.04381,56.04381,-0.79582,-1.93912,-2.819
2020-08-16 22:45:00,2020-08-16 15:30:00,2020-08-16 15:45:00,2020-08-16,16,62.7875,61.14691,60.14857,0.0,0.0,0.0,63.58872,63.58872,63.58872,-0.80122,-2.44181,-3.44015
2020-08-16 23:00:00,2020-08-16 15:45:00,2020-08-16 16:00:00,2020-08-16,16,58.34073,57.31794,56.28325,0.0,0.0,0.0,59.46461,59.46461,59.46461,-1.12388,-2.14667,-3.18136
2020-08-16 23:15:00,2020-08-16 16:00:00,2020-08-16 16:15:00,2020-08-16,17,50.59085,49.70557,48.84616,0.0,0.0,0.0,51.77124,51.77124,51.77124,-1.18038,-2.06567,-2.92507
2020-08-16 23:30:00,2020-08-16 16:15:00,2020-08-16 16:30:00,2020-08-16,17,50.36487,49.60661,48.66781,0.0,0.0,0.0,51.58221,51.58221,51.58221,-1.21734,-1.9756,-2.91439
2020-08-16 23:45:00,2020-08-16 16:30:00,2020-08-16 16:45:00,2020-08-16,17,56.0669,54.42343,53.90806,0.0,0.0,0.0,57.26371,57.26371,57.26371,-1.19681,-2.84028,-3.35565
2020-08-17 00:00:00,2020-08-16 16:45:00,2020-08-16 17:00:00,2020-08-16,17,76.59997,73.49687,73.24862,0.0,0.0,0.0,77.57744,77.57744,77.57744,-0.97748,-4.08057,-4.32882
2020-08-17 00:15:00,2020-08-16 17:00:00,2020-08-16 17:15:00,2020-08-16,18,52.53397,51.39753,50.51839,0.0,0.0,0.0,53.6061,53.6061,53.6061,-1.07212,-2.20857,-3.08771
2020-08-17 00:30:00,2020-08-16 17:15:00,2020-08-16 17:30:00,2020-08-16,18,62.45304,50.53064,59.88204,0.0,-10.2084,0.0,63.48144,63.48144,63.48144,-1.0284,-2.7424,-3.5994
2020-08-17 00:45:00,2020-08-16 17:30:00,2020-08-16 17:45:00,2020-08-16,18,81.85351,67.76936,78.23343,0.0,-11.04395,0.0,82.8393,82.8393,82.8393,-0.98579,-4.02599,-4.60586
2020-08-17 01:00:00,2020-08-16 17:45:00,2020-08-16 18:00:00,2020-08-16,18,81.75727,79.34191,78.60319,0.0,0.0,0.0,83.00231,83.00231,83.00231,-1.24503,-3.6604,-4.39912
2020-08-17 01:15:00,2020-08-16 18:00:00,2020-08-16 18:15:00,2020-08-16,19,60.27005,59.29984,58.86109,0.0,0.0,0.0,61.79642,61.79642,61.79642,-1.52637,-2.49658,-2.93533
2020-08-17 01:30:00,2020-08-16 18:15:00,2020-08-16 18:30:00,2020-08-16,19,73.53204,72.14095,71.91537,0.0,0.0,0.0,75.19382,75.19382,75.19382,-1.66178,-3.05287,-3.27845
2020-08-17 01:45:00,2020-08-16 18:30:00,2020-08-16 18:45:00,2020-08-16,19,161.18033,155.88525,156.88525,0.0,0.0,0.0,163.93443,163.93443,163.93443,-2.7541,-8.04918,-7.04918
2020-08-17 02:00:00,2020-08-16 18:45:00,2020-08-16 19:00:00,2020-08-16,19,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2020-08-17 02:15:00,2020-08-16 19:00:00,2020-08-16 19:15:00,2020-08-16,20,76.75908,74.96445,74.89483,0.0,0.0,0.0,77.35471,77.35471,77.35471,-0.59563,-2.39026,-2.45988
2020-08-17 02:30:00,2020-08-16 19:15:00,2020-08-16 19:30:00,2020-08-16,20,63.75812,62.46637,62.38926,0.0,0.0,0.0,64.26582,64.26582,64.26582,-0.5077,-1.79944,-1.87656
2020-08-17 02:45:00,2020-08-16 19:30:00,2020-08-16 19:45:00,2020-08-16,20,64.03466,62.95514,62.80646,0.0,0.0,0.0,64.6423,64.6423,64.6423,-0.60764,-1.68716,-1.83584
2020-08-17 03:00:00,2020-08-16 19:45:00,2020-08-16 20:00:00,2020-08-16,20,58.65458,58.33942,57.91723,0.0,0.0,0.0,59.46328,59.46328,59.46328,-0.8087,-1.12386,-1.54605
2020-08-17 03:15:00,2020-08-16 20:00:00,2020-08-16 20:15:00,2020-08-16,21,69.75066,69.40871,69.20212,0.0,0.0,0.0,71.23957,71.23957,71.23957,-1.48891,-1.83086,-2.03745
2020-08-17 03:30:00,2020-08-16 20:15:00,2020-08-16 20:30:00,2020-08-16,21,71.21946,59.27017,70.79779,0.0,-11.8257,0.0,72.7026,72.7026,72.7026,-1.48313,-1.60673,-1.90481
2020-08-17 03:45:00,2020-08-16 20:30:00,2020-08-16 20:45:00,2020-08-16,21,55.26117,55.25552,54.88259,0.0,0.0,0.0,56.50426,56.50426,56.50426,-1.24309,-1.24874,-1.62167
2020-08-17 04:00:00,2020-08-16 20:45:00,2020-08-16 21:00:00,2020-08-16,21,50.48911,50.65913,50.15939,0.0,0.0,0.0,51.5195,51.5195,51.5195,-1.03039,-0.86038,-1.36011
2020-08-17 04:15:00,2020-08-16 21:00:00,2020-08-16 21:15:00,2020-08-16,22,59.32211,37.93868,58.88296,0.0,-21.26311,0.0,60.15831,60.15831,60.15831,-0.8362,-0.95652,-1.27536
2020-08-17 04:30:00,2020-08-16 21:15:00,2020-08-16 21:30:00,2020-08-16,22,53.17881,53.01185,52.80181,0.0,0.0,0.0,53.85741,53.85741,53.85741,-0.6786,-0.84556,-1.05561
2020-08-17 04:45:00,2020-08-16 21:30:00,2020-08-16 21:45:00,2020-08-16,22,47.02991,47.16813,46.6772,0.0,0.0,0.0,47.66384,47.66384,47.66384,-0.63393,-0.4957,-0.98664
2020-08-17 05:00:00,2020-08-16 21:45:00,2020-08-16 22:00:00,2020-08-16,22,46.14711,46.2031,45.75054,0.0,0.0,0.0,46.65566,46.65566,46.65566,-0.50855,-0.45256,-0.90512
2020-08-17 05:15:00,2020-08-16 22:00:00,2020-08-16 22:15:00,2020-08-16,23,57.86249,57.37817,57.41901,0.0,0.0,0.0,58.35266,58.35266,58.35266,-0.49016,-0.97449,-0.93364
2020-08-17 05:30:00,2020-08-16 22:15:00,2020-08-16 22:30:00,2020-08-16,23,48.4402,48.25504,48.06987,0.0,0.0,0.0,48.7277,48.7277,48.7277,-0.28749,-0.47266,-0.65782
2020-08-17 05:45:00,2020-08-16 22:30:00,2020-08-16 22:45:00,2020-08-16,23,43.34562,43.19334,42.95406,0.0,0.0,0.0,43.50659,43.50659,43.50659,-0.16097,-0.31325,-0.55253
2020-08-17 06:00:00,2020-08-16 22:45:00,2020-08-16 23:00:00,2020-08-16,23,40.2632,40.40943,40.10884,0.0,0.0,0.0,40.62066,40.62066,40.62066,-0.35746,-0.21123,-0.51182
2020-08-17 06:15:00,2020-08-16 23:00:00,2020-08-16 23:15:00,2020-08-16,24,51.56963,51.25816,51.1751,0.0,0.0,0.0,51.91225,51.91225,51.91225,-0.34262,-0.65409,-0.73715
2020-08-17 06:30:00,2020-08-16 23:15:00,2020-08-16 23:30:00,2020-08-16,24,44.52937,44.88535,44.50234,0.0,0.0,0.0,45.06109,45.06109,45.06109,-0.53172,-0.17574,-0.55876
2020-08-17 06:45:00,2020-08-16 23:30:00,2020-08-16 23:45:00,2020-08-16,24,40.48147,41.11458,40.56781,0.0,0.0,0.0,41.11046,41.11046,41.11046,-0.62899,0.00411,-0.54266
2020-08-17 07:00:00,2020-08-16 23:45:00,2020-08-17 00:00:00,2020-08-16,24,28.88509,29.32306,28.94388,0.0,0.0,0.0,29.3936,29.3936,29.3936,-0.50851,-0.07054,-0.44972
2020-08-17 07:15:00,2020-08-17 00:00:00,2020-08-17 00:15:00,2020-08-17,1,46.25612,45.87655,45.78398,0.0,0.0,0.0,46.28852,46.28852,46.28852,-0.0324,-0.41197,-0.50454
2020-08-17 07:30:00,2020-08-17 00:15:00,2020-08-17 00:30:00,2020-08-17,1,39.00319,38.77681,38.6402,0.0,0.0,0.0,39.03051,39.03051,39.03051,-0.02732,-0.2537,-0.39031
2020-08-17 07:45:00,2020-08-17 00:30:00,2020-08-17 00:45:00,2020-08-17,1,32.12098,31.75812,31.73886,0.0,0.0,0.0,32.11135,32.11135,32.11135,0.00963,-0.35322,-0.37249
2020-08-17 08:00:00,2020-08-17 00:45:00,2020-08-17 01:00:00,2020-08-17,1,26.64058,26.5709,26.48245,0.0,0.0,0.0,26.80139,26.80139,26.80139,-0.16081,-0.23049,-0.31894
2020-08-17 08:15:00,2020-08-17 01:00:00,2020-08-17 01:15:00,2020-08-17,2,40.32771,39.99439,39.88998,0.0,0.0,0.0,40.15905,40.15905,40.15905,0.16867,-0.16465,-0.26907
2020-08-17 08:30:00,2020-08-17 01:15:00,2020-08-17 01:30:00,2020-08-17,2,36.2952,36.01698,35.9122,0.0,0.0,0.0,36.13261,36.13261,36.13261,0.1626,-0.11562,-0.22041
2020-08-17 08:45:00,2020-08-17 01:30:00,2020-08-17 01:45:00,2020-08-17,2,31.76093,31.60549,31.48812,0.0,0.0,0.0,31.72287,31.72287,31.72287,0.03807,-0.11737,-0.23475
2020-08-17 09:00:00,2020-08-17 01:45:00,2020-08-17 02:00:00,2020-08-17,2,28.17359,27.9599,27.89242,0.0,0.0,0.0,28.11736,28.11736,28.11736,0.05623,-0.15746,-0.22494
2020-08-17 09:15:00,2020-08-17 02:00:00,2020-08-17 02:15:00,2020-08-17,3,45.29886,45.04273,44.71021,0.0,0.0,0.0,44.93488,44.93488,44.93488,0.36397,0.10784,-0.22467
2020-08-17 09:30:00,2020-08-17 02:15:00,2020-08-17 02:30:00,2020-08-17,3,35.19999,35.32251,34.84641,0.0,0.0,0.0,35.00744,35.00744,35.00744,0.19254,0.31507,-0.16103
2020-08-17 09:45:00,2020-08-17 02:30:00,2020-08-17 02:45:00,2020-08-17,3,34.89833,35.0758,34.58863,0.0,0.0,0.0,34.79742,34.79742,34.79742,0.10091,0.27838,-0.20878
2020-08-17 10:00:00,2020-08-17 02:45:00,2020-08-17 03:00:00,2020-08-17,3,29.74592,29.96595,29.53778,0.0,0.0,0.0,29.73403,29.73403,29.73403,0.01189,0.23193,-0.19624
2020-08-17 10:15:00,2020-08-17 03:00:00,2020-08-17 03:15:00,2020-08-17,4,34.67179,35.17151,34.51562,0.0,0.0,0.0,34.70302,34.70302,34.70302,-0.03123,0.46849,-0.1874
2020-08-17 10:30:00,2020-08-17 03:15:00,2020-08-17 03:30:00,2020-08-17,4,34.30382,34.79147,34.14585,0.0,0.0,0.0,34.3416,34.3416,34.3416,-0.03778,0.44987,-0.19575
2020-08-17 10:45:00,2020-08-17 03:30:00,2020-08-17 03:45:00,2020-08-17,4,34.55288,34.97485,34.35573,0.0,0.0,0.0,34.58747,34.58747,34.58747,-0.03459,0.38738,-0.23174
2020-08-17 11:00:00,2020-08-17 03:45:00,2020-08-17 04:00:00,2020-08-17,4,28.19384,28.51316,28.02994,0.0,0.0,0.0,28.25883,28.25883,28.25883,-0.065,0.25433,-0.2289
2020-08-17 11:15:00,2020-08-17 04:00:00,2020-08-17 04:15:00,2020-08-17,5,37.54552,38.13898,37.41031,0.0,0.0,0.0,37.56055,37.56055,37.56055,-0.01502,0.57843,-0.15024
2020-08-17 11:30:00,2020-08-17 04:15:00,2020-08-17 04:30:00,2020-08-17,5,44.80059,45.3019,44.58126,0.0,0.0,0.0,44.7603,44.7603,44.7603,0.04028,0.5416,-0.17904
2020-08-17 11:45:00,2020-08-17 04:30:00,2020-08-17 04:45:00,2020-08-17,5,39.97107,40.70065,39.82675,0.0,0.0,0.0,40.08732,40.08732,40.08732,-0.11625,0.61334,-0.26057
2020-08-17 12:00:00,2020-08-17 04:45:00,2020-08-17 05:00:00,2020-08-17,5,35.72962,36.44679,35.65073,0.0,0.0,0.0,35.85871,35.85871,35.85871,-0.12909,0.58808,-0.20798
2020-08-17 12:15:00,2020-08-17 05:00:00,2020-08-17 05:15:00,2020-08-17,6,44.96727,45.67638,44.91307,0.0,0.0,0.0,45.166,45.166,45.166,-0.19873,0.51038,-0.25293
2020-08-17 12:30:00,2020-08-17 05:15:00,2020-08-17 05:30:00,2020-08-17,6,49.68443,50.14332,49.58966,0.0,0.0,0.0,49.87896,49.87896,49.87896,-0.19453,0.26436,-0.2893
2020-08-17 12:45:00,2020-08-17 05:30:00,2020-08-17 05:45:00,2020-08-17,6,52.26911,52.91661,52.27437,0.0,0.0,0.0,52.64287,52.64287,52.64287,-0.37376,0.27374,-0.3685
2020-08-17 13:00:00,2020-08-17 05:45:00,2020-08-17 06:00:00,2020-08-17,6,46.7378,47.51056,46.82261,0.0,0.0,0.0,47.11947,47.11947,47.11947,-0.38167,0.39109,-0.29685
2020-08-17 13:15:00,2020-08-17 06:00:00,2020-08-17 06:15:00,2020-08-17,7,52.78397,53.20735,52.79456,0.0,0.0,0.0,52.92157,52.92157,52.92157,-0.1376,0.28578,-0.12701
2020-08-17 13:30:00,2020-08-17 06:15:00,2020-08-17 06:30:00,2020-08-17,7,53.13482,53.33681,53.01256,0.0,0.0,0.0,53.15608,53.15608,53.15608,-0.02126,0.18073,-0.14352
2020-08-17 13:45:00,2020-08-17 06:30:00,2020-08-17 06:45:00,2020-08-17,7,52.75474,52.99768,52.67024,0.0,0.0,0.0,52.81284,52.81284,52.81284,-0.05809,0.18484,-0.14259
2020-08-17 14:00:00,2020-08-17 06:45:00,2020-08-17 07:00:00,2020-08-17,7,45.19189,45.70796,45.12399,0.0,0.0,0.0,45.26885,45.26885,45.26885,-0.07696,0.43911,-0.14486
2020-08-17 14:15:00,2020-08-17 07:00:00,2020-08-17 07:15:00,2020-08-17,8,55.24832,55.26491,54.85562,0.0,0.0,0.0,55.30916,55.30916,55.30916,-0.06084,-0.04425,-0.45354
2020-08-17 14:30:00,2020-08-17 07:15:00,2020-08-17 07:30:00,2020-08-17,8,53.2675,52.991,52.61349,0.0,0.0,0.0,53.17179,53.17179,53.17179,0.09571,-0.18078,-0.5583
2020-08-17 14:45:00,2020-08-17 07:30:00,2020-08-17 07:45:00,2020-08-17,8,48.57527,48.52177,47.94297,0.0,0.0,0.0,48.6385,48.6385,48.6385,-0.06323,-0.11673,-0.69553
2020-08-17 15:00:00,2020-08-17 07:45:00,2020-08-17 08:00:00,2020-08-17,8,45.59267,45.53345,44.90477,0.0,0.0,0.0,45.55623,45.55623,45.55623,0.03644,-0.02278,-0.65145
2020-08-17 15:15:00,2020-08-17 08:00:00,2020-08-17 08:15:00,2020-08-17,9,46.61073,46.1658,45.58184,0.0,0.0,0.0,46.34656,46.34656,46.34656,0.26418,-0.18075,-0.76472
2020-08-17 15:30:00,2020-08-17 08:15:00,2020-08-17 08:30:00,2020-08-17,9,56.80963,55.58683,54.96982,0.0,0.0,0.0,56.09165,56.09165,56.09165,0.71797,-0.50482,-1.12183
2020-08-17 15:45:00,2020-08-17 08:30:00,2020-08-17 08:45:00,2020-08-17,9,59.34574,58.03216,57.24049,0.0,0.0,0.0,58.64204,58.64204,58.64204,0.7037,-0.60988,-1.40154
2020-08-17 16:00:00,2020-08-17 08:45:00,2020-08-17 09:00:00,2020-08-17,9,61.39309,59.90146,58.95555,0.0,0.0,0.0,60.63515,60.63515,60.63515,0.75794,-0.73369,-1.67959
2020-08-17 16:15:00,2020-08-17 09:00:00,2020-08-17 09:15:00,2020-08-17,10,62.25661,59.90224,59.274,0.0,0.0,0.0,60.99404,60.99404,60.99404,1.26258,-1.09179,-1.72003
2020-08-17 16:30:00,2020-08-17 09:15:00,2020-08-17 09:30:00,2020-08-17,10,61.61721,59.62252,58.90709,0.0,0.0,0.0,60.62896,60.62896,60.62896,0.98825,-1.00644,-1.72186
2020-08-17 16:45:00,2020-08-17 09:30:00,2020-08-17 09:45:00,2020-08-17,10,61.69464,59.40134,58.80678,0.0,0.0,0.0,60.66933,60.66933,60.66933,1.02531,-1.26799,-1.86255
2020-08-17 17:00:00,2020-08-17 09:45:00,2020-08-17 10:00:00,2020-08-17,10,61.76153,59.44091,58.83182,0.0,0.0,0.0,60.90881,60.90881,60.90881,0.85272,-1.4679,-2.07699
2020-08-17 17:15:00,2020-08-17 10:00:00,2020-08-17 10:15:00,2020-08-17,11,54.10854,52.36794,51.90735,0.0,0.0,0.0,53.5569,53.5569,53.5569,0.55164,-1.18896,-1.64955
2020-08-17 17:30:00,2020-08-17 10:15:00,2020-08-17 10:30:00,2020-08-17,11,57.13899,55.08176,54.62962,0.0,0.0,0.0,56.5173,56.5173,56.5173,0.62169,-1.43554,-1.88768
2020-08-17 17:45:00,2020-08-17 10:30:00,2020-08-17 10:45:00,2020-08-17,11,59.62447,57.25177,56.75008,0.0,0.0,0.0,59.02244,59.02244,59.02244,0.60203,-1.77067,-2.27236
2020-08-17 18:00:00,2020-08-17 10:45:00,2020-08-17 11:00:00,2020-08-17,11,61.06342,58.21737,57.81337,0.0,0.0,0.0,60.29764,60.29764,60.29764,0.76578,-2.08027,-2.48426
2020-08-17 18:15:00,2020-08-17 11:00:00,2020-08-17 11:15:00,2020-08-17,12,53.56461,51.31249,50.93185,0.0,0.0,0.0,52.86677,52.86677,52.86677,0.69784,-1.55428,-1.93492
2020-08-17 18:30:00,2020-08-17 11:15:00,2020-08-17 11:30:00,2020-08-17,12,58.79984,55.59384,55.32812,0.0,0.0,0.0,57.76584,57.76584,57.76584,1.03401,-2.172,-2.43772
2020-08-17 18:45:00,2020-08-17 11:30:00,2020-08-17 11:45:00,2020-08-17,12,77.58473,72.51116,72.24532,0.0,0.0,0.0,75.95177,75.95177,75.95177,1.63296,-3.44062,-3.70645
2020-08-17 19:00:00,2020-08-17 11:45:00,2020-08-17 12:00:00,2020-08-17,12,75.9007,70.86149,70.60097,0.0,0.0,0.0,74.43434,74.43434,74.43434,1.46636,-3.57285,-3.83337
2020-08-17 19:15:00,2020-08-17 12:00:00,2020-08-17 12:15:00,2020-08-17,13,59.53901,56.10645,56.11235,0.0,0.0,0.0,58.97871,58.97871,58.97871,0.5603,-2.87226,-2.86637
2020-08-17 19:30:00,2020-08-17 12:15:00,2020-08-17 12:30:00,2020-08-17,13,67.43988,62.7167,62.91599,0.0,0.0,0.0,66.43014,66.43014,66.43014,1.00974,-3.71344,-3.51415
2020-08-17 19:45:00,2020-08-17 12:30:00,2020-08-17 12:45:00,2020-08-17,13,89.65245,82.66998,83.22541,0.0,0.0,0.0,88.16251,88.16251,88.16251,1.48995,-5.49252,-4.9371
2020-08-17 20:00:00,2020-08-17 12:45:00,2020-08-17 13:00:00,2020-08-17,13,95.5996,89.48921,86.67499,0.0,0.0,-2.86174,95.02943,95.02943,95.02943,0.57018,-5.54022,-5.4927
2020-08-17 20:15:00,2020-08-17 13:00:00,2020-08-17 13:15:00,2020-08-17,14,60.27879,57.80125,57.34693,0.0,0.0,0.0,60.57561,60.57561,60.57561,-0.29682,-2.77436,-3.22868
2020-08-17 20:30:00,2020-08-17 13:15:00,2020-08-17 13:30:00,2020-08-17,14,72.75051,68.61993,68.44371,0.0,0.0,0.0,70.48785,70.48785,70.48785,2.26266,-1.86793,-2.04415
2020-08-17 20:45:00,2020-08-17 13:30:00,2020-08-17 13:45:00,2020-08-17,14,99.53,99.53,99.53,0.0,0.0,0.0,99.53,99.53,99.53,0.0,0.0,0.0
2020-08-17 21:00:00,2020-08-17 13:45:00,2020-08-17 14:00:00,2020-08-17,14,98.90797,91.05712,88.8437,0.0,0.0,-2.91716,91.39528,91.39528,91.39528,7.51269,-0.33816,0.36558
2020-08-17 21:15:00,2020-08-17 14:00:00,2020-08-17 14:15:00,2020-08-17,15,66.07843,63.40692,62.98929,0.0,0.0,0.0,66.29056,66.29056,66.29056,-0.21213,-2.88364,-3.30127
2020-08-17 21:30:00,2020-08-17 14:15:00,2020-08-17 14:30:00,2020-08-17,15,75.52167,72.73554,72.07507,0.0,0.0,0.0,75.91644,75.91644,75.91644,-0.39477,-3.1809,-3.84137
2020-08-17 21:45:00,2020-08-17 14:30:00,2020-08-17 14:45:00,2020-08-17,15,125.94559,119.88882,119.25922,0.0,0.0,0.0,125.92041,125.92041,125.92041,0.02518,-6.03159,-6.66119
2020-08-17 22:00:00,2020-08-17 14:45:00,2020-08-17 15:00:00,2020-08-17,15,179.4812,179.4812,179.4812,0.0,0.0,0.0,179.4812,179.4812,179.4812,0.0,0.0,0.0
2020-08-17 22:15:00,2020-08-17 15:00:00,2020-08-17 15:15:00,2020-08-17,16,125.0012,125.0012,125.0012,0.0,0.0,0.0,125.0012,125.0012,125.0012,0.0,0.0,0.0
2020-08-17 22:30:00,2020-08-17 15:15:00,2020-08-17 15:30:00,2020-08-17,16,255.0,255.0,255.0,0.0,0.0,0.0,255.0,255.0,255.0,0.0,0.0,0.0
2020-08-17 22:45:00,2020-08-17 15:30:00,2020-08-17 15:45:00,2020-08-17,16,999.01,999.01,999.01,0.0,0.0,0.0,999.01,999.01,999.01,0.0,0.0,0.0
2020-08-17 23:00:00,2020-08-17 15:45:00,2020-08-17 16:00:00,2020-08-17,16,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2020-08-17 23:15:00,2020-08-17 16:00:00,2020-08-17 16:15:00,2020-08-17,17,80.75347,78.74411,77.9206,0.0,0.0,0.0,82.35108,82.35108,82.35108,-1.59761,-3.60698,-4.43049
2020-08-17 23:30:00,2020-08-17 16:15:00,2020-08-17 16:30:00,2020-08-17,17,91.24946,88.64602,87.95362,0.0,0.0,0.0,92.32037,92.32037,92.32037,-1.07092,-3.67435,-4.36675
2020-08-17 23:45:00,2020-08-17 16:30:00,2020-08-17 16:45:00,2020-08-17,17,150.63136,147.91078,146.57355,0.0,0.0,0.0,153.70547,153.70547,153.70547,-3.07411,-5.7947,-7.13193
2020-08-18 00:00:00,2020-08-17 16:45:00,2020-08-17 17:00:00,2020-08-17,17,249.67542,249.67542,249.67542,0.0,0.0,0.0,249.67542,249.67542,249.67542,0.0,0.0,0.0
2020-08-18 00:15:00,2020-08-17 17:00:00,2020-08-17 17:15:00,2020-08-17,18,174.21468,172.3585,169.90129,0.0,0.0,0.0,176.77795,176.77795,176.77795,-2.56328,-4.41945,-6.87666
2020-08-18 00:30:00,2020-08-17 17:15:00,2020-08-17 17:30:00,2020-08-17,18,583.0898,579.2498,569.56116,0.0,0.0,0.0,590.76984,590.76984,590.76984,-7.68001,-11.52001,-21.20864
2020-08-18 00:45:00,2020-08-17 17:30:00,2020-08-17 17:45:00,2020-08-17,18,984.2,979.6,963.2,0.0,0.0,0.0,1000.0,1000.0,1000.0,-15.8,-20.4,-36.8
2020-08-18 01:00:00,2020-08-17 17:45:00,2020-08-17 18:00:00,2020-08-17,18,999.01,999.01,999.01,0.0,0.0,0.0,999.01,999.01,999.01,0.0,0.0,0.0
2020-08-18 01:15:00,2020-08-17 18:00:00,2020-08-17 18:15:00,2020-08-17,19,255.0,255.0,255.0,0.0,0.0,0.0,255.0,255.0,255.0,0.0,0.0,0.0
2020-08-18 01:30:00,2020-08-17 18:15:00,2020-08-17 18:30:00,2020-08-17,19,999.01,999.01,999.01,0.0,0.0,0.0,999.01,999.01,999.01,0.0,0.0,0.0
2020-08-18 01:45:00,2020-08-17 18:30:00,2020-08-17 18:45:00,2020-08-17,19,909.1805,909.1805,909.1805,0.0,0.0,0.0,909.1805,909.1805,909.1805,0.0,0.0,0.0
2020-08-18 02:00:00,2020-08-17 18:45:00,2020-08-17 19:00:00,2020-08-17,19,995.0436,995.0436,995.0436,0.0,0.0,0.0,995.0436,995.0436,995.0436,0.0,0.0,0.0
2020-08-18 02:15:00,2020-08-17 19:00:00,2020-08-17 19:15:00,2020-08-17,20,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2020-08-18 02:30:00,2020-08-17 19:15:00,2020-08-17 19:30:00,2020-08-17,20,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2020-08-18 02:45:00,2020-08-17 19:30:00,2020-08-17 19:45:00,2020-08-17,20,1000.0,1000.0,1000.0,0.0,0.0,0.0,1000.0,1000.0,1000.0,0.0,0.0,0.0
2020-08-18 03:00:00,2020-08-17 19:45:00,2020-08-17 20:00:00,2020-08-17,20,91.87,91.87,91.87,0.0,0.0,0.0,91.87,91.87,91.87,0.0,0.0,0.0
2020-08-18 03:15:00,2020-08-17 20:00:00,2020-08-17 20:15:00,2020-08-17,21,114.44464,117.42119,115.53448,0.0,0.0,0.0,117.18682,117.18682,117.18682,-2.74217,0.23437,-1.65233
2020-08-18 03:30:00,2020-08-17 20:15:00,2020-08-17 20:30:00,2020-08-17,21,94.98107,96.79643,95.45675,0.0,0.0,0.0,97.07795,97.07795,97.07795,-2.09688,-0.28153,-1.6212
2020-08-18 03:45:00,2020-08-17 20:30:00,2020-08-17 20:45:00,2020-08-17,21,95.0398,96.92293,95.54455,0.0,0.0,0.0,97.06853,97.06853,97.06853,-2.02873,-0.1456,-1.52398
2020-08-18 04:00:00,2020-08-17 20:45:00,2020-08-17 21:00:00,2020-08-17,21,56.81911,62.65564,56.25962,-3.15351,2.68302,-3.713,59.97262,59.97262,59.97262,0.0,0.0,0.0
2020-08-18 04:15:00,2020-08-17 21:00:00,2020-08-17 21:15:00,2020-08-17,22,163.50375,167.90875,165.3964,0.0,0.0,0.0,167.49002,167.49002,167.49002,-3.98626,0.41873,-2.09363
