ISONE Hourly Real-Time Locational Marginal Prices ($/megawatt) for Hubs
Hourly real-time locational marginal prices for ISO-NE
Source: EIA collected from ISONE
UTC Timestamp (Interval Ending),Local Timestamp Eastern Time (Interval Beginning),Local Timestamp Eastern Time (Interval Ending),Local Date,Hour Number,Internal Hub LMP,Internal Hub (Congestion),Internal Hub (Energy),Internal Hub (Loss)
2022-11-19 03:00:00,2022-11-18 21:00:00,2022-11-18 22:00:00,2022-11-18,22,82.32,0.0,82.01,0.31
2022-11-19 04:00:00,2022-11-18 22:00:00,2022-11-18 23:00:00,2022-11-18,23,80.89,0.0,80.49,0.4
2022-11-19 05:00:00,2022-11-18 23:00:00,2022-11-19 00:00:00,2022-11-18,24,68.84,0.0,68.42,0.42
2022-11-19 06:00:00,2022-11-19 00:00:00,2022-11-19 01:00:00,2022-11-19,1,77.13,0.0,76.77,0.36
2022-11-19 07:00:00,2022-11-19 01:00:00,2022-11-19 02:00:00,2022-11-19,2,80.21,0.0,79.91,0.3
2022-11-19 08:00:00,2022-11-19 02:00:00,2022-11-19 03:00:00,2022-11-19,3,85.75,0.03,85.4,0.32
2022-11-19 09:00:00,2022-11-19 03:00:00,2022-11-19 04:00:00,2022-11-19,4,86.48,0.02,86.15,0.31
2022-11-19 10:00:00,2022-11-19 04:00:00,2022-11-19 05:00:00,2022-11-19,5,77.24,0.01,77.01,0.22
2022-11-19 11:00:00,2022-11-19 05:00:00,2022-11-19 06:00:00,2022-11-19,6,79.86,0.0,79.68,0.18
2022-11-19 12:00:00,2022-11-19 06:00:00,2022-11-19 07:00:00,2022-11-19,7,106.27,0.09,106.01,0.17
2022-11-19 13:00:00,2022-11-19 07:00:00,2022-11-19 08:00:00,2022-11-19,8,118.04,0.17,117.9,-0.03
2022-11-19 14:00:00,2022-11-19 08:00:00,2022-11-19 09:00:00,2022-11-19,9,75.24,0.05,75.36,-0.17
2022-11-19 15:00:00,2022-11-19 09:00:00,2022-11-19 10:00:00,2022-11-19,10,74.2,0.0,74.56,-0.36
2022-11-19 16:00:00,2022-11-19 10:00:00,2022-11-19 11:00:00,2022-11-19,11,74.67,0.0,75.19,-0.52
2022-11-19 17:00:00,2022-11-19 11:00:00,2022-11-19 12:00:00,2022-11-19,12,45.97,0.0,46.29,-0.32
2022-11-19 18:00:00,2022-11-19 12:00:00,2022-11-19 13:00:00,2022-11-19,13,66.51,0.0,66.9,-0.39
2022-11-19 19:00:00,2022-11-19 13:00:00,2022-11-19 14:00:00,2022-11-19,14,72.39,0.0,72.72,-0.33
2022-11-19 20:00:00,2022-11-19 14:00:00,2022-11-19 15:00:00,2022-11-19,15,79.8,0.0,80.09,-0.29
2022-11-19 21:00:00,2022-11-19 15:00:00,2022-11-19 16:00:00,2022-11-19,16,84.66,1.29,83.58,-0.21
2022-11-19 22:00:00,2022-11-19 16:00:00,2022-11-19 17:00:00,2022-11-19,17,88.47,1.59,87.06,-0.18
2022-11-19 23:00:00,2022-11-19 17:00:00,2022-11-19 18:00:00,2022-11-19,18,143.64,0.72,143.34,-0.42
2022-11-20 00:00:00,2022-11-19 18:00:00,2022-11-19 19:00:00,2022-11-19,19,129.97,0.16,130.04,-0.23
2022-11-20 01:00:00,2022-11-19 19:00:00,2022-11-19 20:00:00,2022-11-19,20,143.68,0.18,143.71,-0.21
2022-11-20 02:00:00,2022-11-19 20:00:00,2022-11-19 21:00:00,2022-11-19,21,126.04,1.95,124.26,-0.17
2022-11-20 03:00:00,2022-11-19 21:00:00,2022-11-19 22:00:00,2022-11-19,22,108.77,1.6,107.34,-0.17
2022-11-20 04:00:00,2022-11-19 22:00:00,2022-11-19 23:00:00,2022-11-19,23,110.07,0.03,110.13,-0.09
2022-11-20 05:00:00,2022-11-19 23:00:00,2022-11-20 00:00:00,2022-11-19,24,150.68,0.17,150.47,0.04
2022-11-20 06:00:00,2022-11-20 00:00:00,2022-11-20 01:00:00,2022-11-20,1,150.96,0.02,150.75,0.19
2022-11-20 07:00:00,2022-11-20 01:00:00,2022-11-20 02:00:00,2022-11-20,2,146.42,0.0,146.11,0.31
2022-11-20 08:00:00,2022-11-20 02:00:00,2022-11-20 03:00:00,2022-11-20,3,145.45,0.05,145.02,0.38
2022-11-20 09:00:00,2022-11-20 03:00:00,2022-11-20 04:00:00,2022-11-20,4,146.91,0.19,146.2,0.52
2022-11-20 10:00:00,2022-11-20 04:00:00,2022-11-20 05:00:00,2022-11-20,5,134.73,0.01,134.26,0.46
2022-11-20 11:00:00,2022-11-20 05:00:00,2022-11-20 06:00:00,2022-11-20,6,113.13,0.0,112.68,0.45
2022-11-20 12:00:00,2022-11-20 06:00:00,2022-11-20 07:00:00,2022-11-20,7,108.35,0.0,108.01,0.34
2022-11-20 13:00:00,2022-11-20 07:00:00,2022-11-20 08:00:00,2022-11-20,8,100.24,0.0,100.1,0.14
2022-11-20 14:00:00,2022-11-20 08:00:00,2022-11-20 09:00:00,2022-11-20,9,91.97,0.0,92.01,-0.04
2022-11-20 15:00:00,2022-11-20 09:00:00,2022-11-20 10:00:00,2022-11-20,10,101.19,0.0,101.34,-0.15
2022-11-20 16:00:00,2022-11-20 10:00:00,2022-11-20 11:00:00,2022-11-20,11,98.21,0.0,98.57,-0.36
2022-11-20 17:00:00,2022-11-20 11:00:00,2022-11-20 12:00:00,2022-11-20,12,105.42,0.0,105.71,-0.29
2022-11-20 18:00:00,2022-11-20 12:00:00,2022-11-20 13:00:00,2022-11-20,13,141.81,0.0,141.86,-0.05
2022-11-20 19:00:00,2022-11-20 13:00:00,2022-11-20 14:00:00,2022-11-20,14,171.41,0.0,171.39,0.02
2022-11-20 21:00:00,2022-11-20 15:00:00,2022-11-20 16:00:00,2022-11-20,16,191.05,0.03,190.51,0.51
2022-11-20 22:00:00,2022-11-20 16:00:00,2022-11-20 17:00:00,2022-11-20,17,253.93,0.3,252.85,0.78
2022-11-20 23:00:00,2022-11-20 17:00:00,2022-11-20 18:00:00,2022-11-20,18,385.15,0.61,383.25,1.29
2022-11-21 00:00:00,2022-11-20 18:00:00,2022-11-20 19:00:00,2022-11-20,19,346.95,0.35,345.5,1.1
2022-11-21 01:00:00,2022-11-20 19:00:00,2022-11-20 20:00:00,2022-11-20,20,353.6,0.01,352.27,1.32
2022-11-21 02:00:00,2022-11-20 20:00:00,2022-11-20 21:00:00,2022-11-20,21,284.14,0.38,282.54,1.22
2022-11-21 03:00:00,2022-11-20 21:00:00,2022-11-20 22:00:00,2022-11-20,22,382.44,0.54,379.28,2.62
2022-11-21 04:00:00,2022-11-20 22:00:00,2022-11-20 23:00:00,2022-11-20,23,288.97,0.71,285.96,2.3
2022-11-21 05:00:00,2022-11-20 23:00:00,2022-11-21 00:00:00,2022-11-20,24,153.14,0.39,151.4,1.35
2022-11-21 06:00:00,2022-11-21 00:00:00,2022-11-21 01:00:00,2022-11-21,1,171.94,0.4,169.98,1.56
2022-11-21 07:00:00,2022-11-21 01:00:00,2022-11-21 02:00:00,2022-11-21,2,188.72,0.52,186.41,1.79
2022-11-21 08:00:00,2022-11-21 02:00:00,2022-11-21 03:00:00,2022-11-21,3,215.73,0.5,213.26,1.97
2022-11-21 09:00:00,2022-11-21 03:00:00,2022-11-21 04:00:00,2022-11-21,4,200.65,0.21,198.7,1.74
2022-11-21 10:00:00,2022-11-21 04:00:00,2022-11-21 05:00:00,2022-11-21,5,212.01,0.13,210.28,1.6
2022-11-21 11:00:00,2022-11-21 05:00:00,2022-11-21 06:00:00,2022-11-21,6,259.76,0.22,258.07,1.47
2022-11-21 12:00:00,2022-11-21 06:00:00,2022-11-21 07:00:00,2022-11-21,7,410.85,0.18,408.72,1.95
2022-11-21 13:00:00,2022-11-21 07:00:00,2022-11-21 08:00:00,2022-11-21,8,311.35,0.05,310.72,0.58
2022-11-21 14:00:00,2022-11-21 08:00:00,2022-11-21 09:00:00,2022-11-21,9,203.23,0.0,203.15,0.08
2022-11-21 15:00:00,2022-11-21 09:00:00,2022-11-21 10:00:00,2022-11-21,10,154.7,0.0,155.04,-0.34
2022-11-21 16:00:00,2022-11-21 10:00:00,2022-11-21 11:00:00,2022-11-21,11,144.15,0.0,144.87,-0.72
2022-11-21 17:00:00,2022-11-21 11:00:00,2022-11-21 12:00:00,2022-11-21,12,142.74,0.0,143.64,-0.9
2022-11-21 19:00:00,2022-11-21 13:00:00,2022-11-21 14:00:00,2022-11-21,14,145.16,0.0,145.94,-0.78
2022-11-21 20:00:00,2022-11-21 14:00:00,2022-11-21 15:00:00,2022-11-21,15,159.29,-0.03,159.79,-0.47
2022-11-21 21:00:00,2022-11-21 15:00:00,2022-11-21 16:00:00,2022-11-21,16,192.72,-0.01,192.8,-0.07
2022-11-21 22:00:00,2022-11-21 16:00:00,2022-11-21 17:00:00,2022-11-21,17,220.78,-0.01,220.66,0.13
2022-11-21 23:00:00,2022-11-21 17:00:00,2022-11-21 18:00:00,2022-11-21,18,219.08,0.0,218.77,0.31
2022-11-22 00:00:00,2022-11-21 18:00:00,2022-11-21 19:00:00,2022-11-21,19,255.1,0.0,254.55,0.55
2022-11-22 01:00:00,2022-11-21 19:00:00,2022-11-21 20:00:00,2022-11-21,20,272.09,0.0,270.91,1.18
2022-11-22 02:00:00,2022-11-21 20:00:00,2022-11-21 21:00:00,2022-11-21,21,232.16,0.0,231.22,0.94
2022-11-22 03:00:00,2022-11-21 21:00:00,2022-11-21 22:00:00,2022-11-21,22,320.15,0.99,317.37,1.79
2022-11-22 04:00:00,2022-11-21 22:00:00,2022-11-21 23:00:00,2022-11-21,23,229.85,0.28,227.95,1.62
2022-11-22 05:00:00,2022-11-21 23:00:00,2022-11-22 00:00:00,2022-11-21,24,97.29,0.09,96.35,0.85
2022-11-22 06:00:00,2022-11-22 00:00:00,2022-11-22 01:00:00,2022-11-22,1,88.65,0.0,87.92,0.73
2022-11-22 08:00:00,2022-11-22 02:00:00,2022-11-22 03:00:00,2022-11-22,3,115.53,0.0,114.62,0.91
2022-11-22 09:00:00,2022-11-22 03:00:00,2022-11-22 04:00:00,2022-11-22,4,105.25,0.0,104.42,0.83
2022-11-22 10:00:00,2022-11-22 04:00:00,2022-11-22 05:00:00,2022-11-22,5,94.92,0.0,94.2,0.72
2022-11-22 11:00:00,2022-11-22 05:00:00,2022-11-22 06:00:00,2022-11-22,6,100.08,0.05,99.31,0.72
2022-11-22 12:00:00,2022-11-22 06:00:00,2022-11-22 07:00:00,2022-11-22,7,183.04,0.54,181.61,0.89
2022-11-22 13:00:00,2022-11-22 07:00:00,2022-11-22 08:00:00,2022-11-22,8,170.91,0.45,169.83,0.63
2022-11-22 14:00:00,2022-11-22 08:00:00,2022-11-22 09:00:00,2022-11-22,9,105.54,0.0,105.26,0.28
2022-11-22 15:00:00,2022-11-22 09:00:00,2022-11-22 10:00:00,2022-11-22,10,71.49,0.0,71.44,0.05
2022-11-22 16:00:00,2022-11-22 10:00:00,2022-11-22 11:00:00,2022-11-22,11,75.17,0.0,75.31,-0.14
2022-11-22 17:00:00,2022-11-22 11:00:00,2022-11-22 12:00:00,2022-11-22,12,76.76,0.0,77.04,-0.28
2022-11-22 18:00:00,2022-11-22 12:00:00,2022-11-22 13:00:00,2022-11-22,13,72.45,0.0,72.67,-0.22
2022-11-22 19:00:00,2022-11-22 13:00:00,2022-11-22 14:00:00,2022-11-22,14,72.54,0.0,72.72,-0.18
2022-11-22 20:00:00,2022-11-22 14:00:00,2022-11-22 15:00:00,2022-11-22,15,73.92,0.0,74.06,-0.14
2022-11-22 21:00:00,2022-11-22 15:00:00,2022-11-22 16:00:00,2022-11-22,16,94.5,0.0,94.66,-0.16
2022-11-22 22:00:00,2022-11-22 16:00:00,2022-11-22 17:00:00,2022-11-22,17,109.92,0.0,110.04,-0.12
2022-11-22 23:00:00,2022-11-22 17:00:00,2022-11-22 18:00:00,2022-11-22,18,135.8,0.0,135.9,-0.1
2022-11-23 00:00:00,2022-11-22 18:00:00,2022-11-22 19:00:00,2022-11-22,19,100.54,0.0,100.67,-0.13
2022-11-23 01:00:00,2022-11-22 19:00:00,2022-11-22 20:00:00,2022-11-22,20,104.9,0.0,104.92,-0.02
2022-11-23 02:00:00,2022-11-22 20:00:00,2022-11-22 21:00:00,2022-11-22,21,87.98,0.06,87.9,0.02
2022-11-23 03:00:00,2022-11-22 21:00:00,2022-11-22 22:00:00,2022-11-22,22,99.14,0.0,99.09,0.05
2022-11-23 04:00:00,2022-11-22 22:00:00,2022-11-22 23:00:00,2022-11-22,23,85.8,0.0,85.64,0.16
2022-11-23 05:00:00,2022-11-22 23:00:00,2022-11-23 00:00:00,2022-11-22,24,60.61,0.0,60.4,0.21
2022-11-23 06:00:00,2022-11-23 00:00:00,2022-11-23 01:00:00,2022-11-23,1,57.12,0.0,56.95,0.17
2022-11-23 07:00:00,2022-11-23 01:00:00,2022-11-23 02:00:00,2022-11-23,2,58.25,0.0,58.1,0.15
2022-11-23 08:00:00,2022-11-23 02:00:00,2022-11-23 03:00:00,2022-11-23,3,57.88,0.0,57.74,0.14
2022-11-23 09:00:00,2022-11-23 03:00:00,2022-11-23 04:00:00,2022-11-23,4,55.99,0.0,55.86,0.13
2022-11-23 10:00:00,2022-11-23 04:00:00,2022-11-23 05:00:00,2022-11-23,5,53.57,0.0,53.44,0.13
2022-11-23 11:00:00,2022-11-23 05:00:00,2022-11-23 06:00:00,2022-11-23,6,66.62,0.0,66.48,0.14
2022-11-23 12:00:00,2022-11-23 06:00:00,2022-11-23 07:00:00,2022-11-23,7,101.84,0.0,101.83,0.01
2022-11-23 13:00:00,2022-11-23 07:00:00,2022-11-23 08:00:00,2022-11-23,8,109.38,0.0,109.41,-0.03
2022-11-23 14:00:00,2022-11-23 08:00:00,2022-11-23 09:00:00,2022-11-23,9,101.63,0.0,101.83,-0.2
2022-11-23 15:00:00,2022-11-23 09:00:00,2022-11-23 10:00:00,2022-11-23,10,94.86,0.0,95.5,-0.64
2022-11-23 16:00:00,2022-11-23 10:00:00,2022-11-23 11:00:00,2022-11-23,11,66.81,0.0,67.38,-0.57
2022-11-23 17:00:00,2022-11-23 11:00:00,2022-11-23 12:00:00,2022-11-23,12,63.04,0.0,63.5,-0.46
2022-11-23 18:00:00,2022-11-23 12:00:00,2022-11-23 13:00:00,2022-11-23,13,62.2,0.0,62.58,-0.38
2022-11-23 19:00:00,2022-11-23 13:00:00,2022-11-23 14:00:00,2022-11-23,14,63.22,0.0,63.49,-0.27
2022-11-23 20:00:00,2022-11-23 14:00:00,2022-11-23 15:00:00,2022-11-23,15,81.51,0.0,81.55,-0.04
2022-11-23 21:00:00,2022-11-23 15:00:00,2022-11-23 16:00:00,2022-11-23,16,83.7,0.0,83.49,0.21
2022-11-23 22:00:00,2022-11-23 16:00:00,2022-11-23 17:00:00,2022-11-23,17,88.45,0.0,88.1,0.35
2022-11-23 23:00:00,2022-11-23 17:00:00,2022-11-23 18:00:00,2022-11-23,18,86.97,0.0,86.58,0.39
2022-11-24 00:00:00,2022-11-23 18:00:00,2022-11-23 19:00:00,2022-11-23,19,79.28,0.0,78.91,0.37
2022-11-24 01:00:00,2022-11-23 19:00:00,2022-11-23 20:00:00,2022-11-23,20,78.76,0.0,78.41,0.35
2022-11-24 02:00:00,2022-11-23 20:00:00,2022-11-23 21:00:00,2022-11-23,21,78.44,0.0,78.05,0.39
2022-11-24 03:00:00,2022-11-23 21:00:00,2022-11-23 22:00:00,2022-11-23,22,127.84,0.0,127.23,0.61
2022-11-24 04:00:00,2022-11-23 22:00:00,2022-11-23 23:00:00,2022-11-23,23,106.65,0.0,106.22,0.43
2022-11-24 05:00:00,2022-11-23 23:00:00,2022-11-24 00:00:00,2022-11-23,24,75.66,0.0,75.35,0.31
2022-11-24 06:00:00,2022-11-24 00:00:00,2022-11-24 01:00:00,2022-11-24,1,55.0,0.0,54.8,0.2
2022-11-24 07:00:00,2022-11-24 01:00:00,2022-11-24 02:00:00,2022-11-24,2,53.76,0.0,53.61,0.15
2022-11-24 08:00:00,2022-11-24 02:00:00,2022-11-24 03:00:00,2022-11-24,3,54.76,0.0,54.62,0.14
2022-11-24 09:00:00,2022-11-24 03:00:00,2022-11-24 04:00:00,2022-11-24,4,55.07,0.0,54.95,0.12
2022-11-24 10:00:00,2022-11-24 04:00:00,2022-11-24 05:00:00,2022-11-24,5,57.94,0.0,57.83,0.11
2022-11-24 11:00:00,2022-11-24 05:00:00,2022-11-24 06:00:00,2022-11-24,6,70.05,0.0,69.97,0.08
2022-11-24 12:00:00,2022-11-24 06:00:00,2022-11-24 07:00:00,2022-11-24,7,92.16,0.0,92.08,0.08
2022-11-24 13:00:00,2022-11-24 07:00:00,2022-11-24 08:00:00,2022-11-24,8,114.78,0.0,114.81,-0.03
2022-11-24 14:00:00,2022-11-24 08:00:00,2022-11-24 09:00:00,2022-11-24,9,72.44,0.0,72.54,-0.1
2022-11-24 15:00:00,2022-11-24 09:00:00,2022-11-24 10:00:00,2022-11-24,10,61.67,0.0,61.83,-0.16
2022-11-24 16:00:00,2022-11-24 10:00:00,2022-11-24 11:00:00,2022-11-24,11,58.45,0.0,58.73,-0.28
2022-11-24 17:00:00,2022-11-24 11:00:00,2022-11-24 12:00:00,2022-11-24,12,58.36,0.0,58.67,-0.31
2022-11-24 18:00:00,2022-11-24 12:00:00,2022-11-24 13:00:00,2022-11-24,13,58.17,0.0,58.46,-0.29
2022-11-24 19:00:00,2022-11-24 13:00:00,2022-11-24 14:00:00,2022-11-24,14,57.86,0.0,58.08,-0.22
2022-11-24 20:00:00,2022-11-24 14:00:00,2022-11-24 15:00:00,2022-11-24,15,63.09,0.0,63.25,-0.16
2022-11-24 21:00:00,2022-11-24 15:00:00,2022-11-24 16:00:00,2022-11-24,16,84.69,0.0,84.88,-0.19
2022-11-24 22:00:00,2022-11-24 16:00:00,2022-11-24 17:00:00,2022-11-24,17,82.09,0.0,82.26,-0.17
2022-11-24 23:00:00,2022-11-24 17:00:00,2022-11-24 18:00:00,2022-11-24,18,67.07,0.0,67.17,-0.1
2022-11-25 00:00:00,2022-11-24 18:00:00,2022-11-24 19:00:00,2022-11-24,19,60.83,0.0,60.87,-0.04
2022-11-25 01:00:00,2022-11-24 19:00:00,2022-11-24 20:00:00,2022-11-24,20,61.93,0.0,61.94,-0.01
2022-11-25 02:00:00,2022-11-24 20:00:00,2022-11-24 21:00:00,2022-11-24,21,64.43,0.0,64.44,-0.01
2022-11-25 03:00:00,2022-11-24 21:00:00,2022-11-24 22:00:00,2022-11-24,22,62.88,0.0,62.91,-0.03
2022-11-25 04:00:00,2022-11-24 22:00:00,2022-11-24 23:00:00,2022-11-24,23,97.91,0.0,97.92,-0.01
2022-11-25 05:00:00,2022-11-24 23:00:00,2022-11-25 00:00:00,2022-11-24,24,90.24,0.0,90.15,0.09
2022-11-25 06:00:00,2022-11-25 00:00:00,2022-11-25 01:00:00,2022-11-25,1,69.57,0.3,69.16,0.11
2022-11-25 07:00:00,2022-11-25 01:00:00,2022-11-25 02:00:00,2022-11-25,2,64.7,0.13,64.46,0.11
2022-11-25 08:00:00,2022-11-25 02:00:00,2022-11-25 03:00:00,2022-11-25,3,86.18,1.23,84.72,0.23
2022-11-25 09:00:00,2022-11-25 03:00:00,2022-11-25 04:00:00,2022-11-25,4,87.46,1.34,85.92,0.2
2022-11-25 10:00:00,2022-11-25 04:00:00,2022-11-25 05:00:00,2022-11-25,5,79.3,0.96,78.11,0.23
2022-11-25 11:00:00,2022-11-25 05:00:00,2022-11-25 06:00:00,2022-11-25,6,88.38,1.3,86.8,0.28
2022-11-25 12:00:00,2022-11-25 06:00:00,2022-11-25 07:00:00,2022-11-25,7,57.49,0.25,57.07,0.17
2022-11-25 13:00:00,2022-11-25 07:00:00,2022-11-25 08:00:00,2022-11-25,8,66.66,0.18,66.31,0.17
2022-11-25 14:00:00,2022-11-25 08:00:00,2022-11-25 09:00:00,2022-11-25,9,83.62,0.52,82.95,0.15
2022-11-25 15:00:00,2022-11-25 09:00:00,2022-11-25 10:00:00,2022-11-25,10,102.15,0.13,101.93,0.09
2022-11-25 16:00:00,2022-11-25 10:00:00,2022-11-25 11:00:00,2022-11-25,11,114.56,0.0,114.54,0.02
2022-11-25 17:00:00,2022-11-25 11:00:00,2022-11-25 12:00:00,2022-11-25,12,122.99,0.0,122.98,0.01
2022-11-25 18:00:00,2022-11-25 12:00:00,2022-11-25 13:00:00,2022-11-25,13,121.03,0.0,120.93,0.1
2022-11-25 19:00:00,2022-11-25 13:00:00,2022-11-25 14:00:00,2022-11-25,14,91.55,0.02,91.38,0.15
2022-11-25 20:00:00,2022-11-25 14:00:00,2022-11-25 15:00:00,2022-11-25,15,74.38,0.03,74.15,0.2
2022-11-25 21:00:00,2022-11-25 15:00:00,2022-11-25 16:00:00,2022-11-25,16,68.17,0.01,67.96,0.2
2022-11-25 22:00:00,2022-11-25 16:00:00,2022-11-25 17:00:00,2022-11-25,17,94.61,0.0,94.29,0.32
2022-11-25 23:00:00,2022-11-25 17:00:00,2022-11-25 18:00:00,2022-11-25,18,101.72,0.0,101.34,0.38
2022-11-26 00:00:00,2022-11-25 18:00:00,2022-11-25 19:00:00,2022-11-25,19,97.56,0.0,97.09,0.47
2022-11-26 01:00:00,2022-11-25 19:00:00,2022-11-25 20:00:00,2022-11-25,20,88.97,0.0,88.56,0.41
2022-11-26 02:00:00,2022-11-25 20:00:00,2022-11-25 21:00:00,2022-11-25,21,57.26,0.0,56.92,0.34
2022-11-26 03:00:00,2022-11-25 21:00:00,2022-11-25 22:00:00,2022-11-25,22,60.18,0.0,59.77,0.41
2022-11-26 04:00:00,2022-11-25 22:00:00,2022-11-25 23:00:00,2022-11-25,23,56.95,0.04,56.46,0.45
2022-11-26 05:00:00,2022-11-25 23:00:00,2022-11-26 00:00:00,2022-11-25,24,65.14,0.06,64.51,0.57
2022-11-26 06:00:00,2022-11-26 00:00:00,2022-11-26 01:00:00,2022-11-26,1,61.1,0.03,60.57,0.5
2022-11-26 07:00:00,2022-11-26 01:00:00,2022-11-26 02:00:00,2022-11-26,2,58.19,0.0,57.7,0.49
2022-11-26 08:00:00,2022-11-26 02:00:00,2022-11-26 03:00:00,2022-11-26,3,55.03,0.68,53.88,0.47
2022-11-26 09:00:00,2022-11-26 03:00:00,2022-11-26 04:00:00,2022-11-26,4,55.02,0.88,53.67,0.47
2022-11-26 10:00:00,2022-11-26 04:00:00,2022-11-26 05:00:00,2022-11-26,5,58.85,1.3,57.05,0.5
2022-11-26 11:00:00,2022-11-26 05:00:00,2022-11-26 06:00:00,2022-11-26,6,54.49,0.06,53.94,0.49
2022-11-26 12:00:00,2022-11-26 06:00:00,2022-11-26 07:00:00,2022-11-26,7,54.18,0.18,53.58,0.42
2022-11-26 13:00:00,2022-11-26 07:00:00,2022-11-26 08:00:00,2022-11-26,8,52.77,0.01,52.42,0.34
2022-11-26 14:00:00,2022-11-26 08:00:00,2022-11-26 09:00:00,2022-11-26,9,46.95,0.02,46.73,0.2
2022-11-26 15:00:00,2022-11-26 09:00:00,2022-11-26 10:00:00,2022-11-26,10,42.06,0.02,41.95,0.09
2022-11-26 16:00:00,2022-11-26 10:00:00,2022-11-26 11:00:00,2022-11-26,11,45.32,0.03,45.28,0.01
2022-11-26 17:00:00,2022-11-26 11:00:00,2022-11-26 12:00:00,2022-11-26,12,44.1,0.03,44.09,-0.02
2022-11-26 18:00:00,2022-11-26 12:00:00,2022-11-26 13:00:00,2022-11-26,13,43.19,0.02,43.16,0.01
2022-11-26 19:00:00,2022-11-26 13:00:00,2022-11-26 14:00:00,2022-11-26,14,45.59,0.01,45.54,0.04
2022-11-26 20:00:00,2022-11-26 14:00:00,2022-11-26 15:00:00,2022-11-26,15,48.9,0.0,48.82,0.08
2022-11-26 21:00:00,2022-11-26 15:00:00,2022-11-26 16:00:00,2022-11-26,16,61.45,0.0,61.27,0.18
2022-11-26 22:00:00,2022-11-26 16:00:00,2022-11-26 17:00:00,2022-11-26,17,93.6,0.0,93.4,0.2
2022-11-26 23:00:00,2022-11-26 17:00:00,2022-11-26 18:00:00,2022-11-26,18,112.9,0.0,112.61,0.29
2022-11-27 00:00:00,2022-11-26 18:00:00,2022-11-26 19:00:00,2022-11-26,19,106.2,0.0,105.87,0.33
2022-11-27 01:00:00,2022-11-26 19:00:00,2022-11-26 20:00:00,2022-11-26,20,91.03,0.0,90.66,0.37
2022-11-27 02:00:00,2022-11-26 20:00:00,2022-11-26 21:00:00,2022-11-26,21,79.68,0.0,79.37,0.31
2022-11-27 03:00:00,2022-11-26 21:00:00,2022-11-26 22:00:00,2022-11-26,22,62.58,0.0,62.35,0.23
2022-11-27 04:00:00,2022-11-26 22:00:00,2022-11-26 23:00:00,2022-11-26,23,54.57,0.0,54.35,0.22
2022-11-27 05:00:00,2022-11-26 23:00:00,2022-11-27 00:00:00,2022-11-26,24,48.34,0.0,48.13,0.21
2022-11-27 06:00:00,2022-11-27 00:00:00,2022-11-27 01:00:00,2022-11-27,1,49.2,1.12,47.81,0.27
2022-11-27 07:00:00,2022-11-27 01:00:00,2022-11-27 02:00:00,2022-11-27,2,49.35,0.23,48.86,0.26
2022-11-27 08:00:00,2022-11-27 02:00:00,2022-11-27 03:00:00,2022-11-27,3,57.93,1.67,56.0,0.26
2022-11-27 09:00:00,2022-11-27 03:00:00,2022-11-27 04:00:00,2022-11-27,4,55.96,1.89,53.81,0.26
2022-11-27 10:00:00,2022-11-27 04:00:00,2022-11-27 05:00:00,2022-11-27,5,50.8,0.21,50.36,0.23
2022-11-27 11:00:00,2022-11-27 05:00:00,2022-11-27 06:00:00,2022-11-27,6,63.5,2.41,60.83,0.26
2022-11-27 12:00:00,2022-11-27 06:00:00,2022-11-27 07:00:00,2022-11-27,7,54.74,0.01,54.52,0.21
2022-11-27 13:00:00,2022-11-27 07:00:00,2022-11-27 08:00:00,2022-11-27,8,57.97,0.0,57.72,0.25
2022-11-27 14:00:00,2022-11-27 08:00:00,2022-11-27 09:00:00,2022-11-27,9,56.97,0.0,56.75,0.22
2022-11-27 15:00:00,2022-11-27 09:00:00,2022-11-27 10:00:00,2022-11-27,10,60.97,0.0,60.72,0.25
2022-11-27 16:00:00,2022-11-27 10:00:00,2022-11-27 11:00:00,2022-11-27,11,61.04,0.0,60.86,0.18
2022-11-27 17:00:00,2022-11-27 11:00:00,2022-11-27 12:00:00,2022-11-27,12,59.69,0.0,59.51,0.18
2022-11-27 18:00:00,2022-11-27 12:00:00,2022-11-27 13:00:00,2022-11-27,13,66.6,0.0,66.49,0.11
2022-11-27 19:00:00,2022-11-27 13:00:00,2022-11-27 14:00:00,2022-11-27,14,83.26,0.0,83.16,0.1
2022-11-27 20:00:00,2022-11-27 14:00:00,2022-11-27 15:00:00,2022-11-27,15,100.88,0.0,100.83,0.05
2022-11-27 21:00:00,2022-11-27 15:00:00,2022-11-27 16:00:00,2022-11-27,16,111.95,0.0,112.01,-0.06
2022-11-27 22:00:00,2022-11-27 16:00:00,2022-11-27 17:00:00,2022-11-27,17,103.98,0.0,103.99,-0.01
2022-11-27 23:00:00,2022-11-27 17:00:00,2022-11-27 18:00:00,2022-11-27,18,78.51,0.0,78.47,0.04
2022-11-28 00:00:00,2022-11-27 18:00:00,2022-11-27 19:00:00,2022-11-27,19,96.22,0.0,96.11,0.11
2022-11-28 01:00:00,2022-11-27 19:00:00,2022-11-27 20:00:00,2022-11-27,20,92.61,0.0,92.42,0.19
2022-11-28 02:00:00,2022-11-27 20:00:00,2022-11-27 21:00:00,2022-11-27,21,64.11,0.0,63.91,0.2
2022-11-28 03:00:00,2022-11-27 21:00:00,2022-11-27 22:00:00,2022-11-27,22,58.86,0.0,58.66,0.2
